Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
11/8/19,291.9866692,293.1250304,291.2562386,293.0681152,49032100,8,4,45,11,2019
11/11/19,291.6262089,292.6886639,291.483892,292.5084229,35797300,11,0,46,11,2019
11/12/19,292.8878743,294.0641597,292.3186937,293.1250305,46484600,12,1,46,11,2019
11/13/19,292.0910743,293.6373374,291.8539181,293.2199402,53917700,13,2,46,11,2019
11/14/19,292.9258848,293.7322218,292.2618358,293.6468201,51219900,14,3,46,11,2019
11/15/19,295.0413298,295.8192092,294.3203945,295.7717896,62023600,15,4,46,11,2019
11/18/19,295.5251123,296.2365809,295.0507998,295.9899292,49228000,18,0,47,11,2019
11/19/19,296.6159791,296.6254746,295.230995,295.9045105,67804700,19,1,47,11,2019
11/20/19,295.2879767,295.8286999,293.1820281,294.8041687,79406200,20,2,47,11,2019
11/21/19,294.9179446,295.0317749,293.4950075,294.3297729,54664700,21,3,47,11,2019
11/22/19,295.1076703,295.2499583,293.9313849,294.9843445,44850200,22,4,47,11,2019
11/25/19,295.9519953,297.2705688,295.9519953,297.2705688,48647200,25,0,48,11,2019
11/26/19,297.3085293,298.1338284,296.9765048,297.9440918,37569000,26,1,48,11,2019
11/27/19,298.4468279,299.2721558,298.2191672,299.2721558,44444600,27,2,48,11,2019
11/29/19,298.6840246,298.9401719,297.9251363,298.1622925,36592700,29,4,48,11,2019
12/2/19,298.4278198,298.4942305,295.1835398,295.6293945,75767800,2,0,49,12,2019
12/3/19,292.7930635,293.7322218,291.3511641,293.6468201,73941700,3,1,49,12,2019
12/4/19,294.7377745,296.0848056,294.3772924,295.4587097,49080000,4,2,49,12,2019
12/5/19,296.1891613,296.2081233,294.623907,295.9899292,40709000,5,3,49,12,2019
12/6/19,297.9820737,299.1109398,297.9725782,298.6935425,48927000,6,4,49,12,2019
12/9/19,298.2855916,298.9875647,297.6784578,297.754364,34838500,9,0,50,12,2019
12/10/19,297.6974726,298.3899503,296.7393522,297.4223633,52649800,10,1,50,12,2019
12/11/19,297.8966545,298.5322459,297.3369693,298.2666321,53429100,11,2,50,12,2019
12/12/19,298.2760432,301.6531446,298.0294204,300.8373413,96389600,12,3,50,12,2019
12/13/19,300.590655,302.2981965,299.7843183,301.0175476,81503900,13,4,50,12,2019
12/16/19,302.819988,303.7022021,300.9511962,303.0856018,82749700,16,0,51,12,2019
12/17/19,303.484063,303.7970965,303.0666658,303.1520386,61097700,17,1,51,12,2019
12/18/19,303.5599296,303.7970858,303.1140748,303.17099,48133000,18,2,51,12,2019
12/19/19,303.3701728,304.489572,303.104559,304.4136658,85310500,19,3,51,12,2019
12/20/19,305.4909454,306.9304209,304.4709484,305.7483521,147142100,20,4,51,12,2019
12/23/19,306.5681358,306.6253308,306.0628939,306.2154236,52990000,23,0,52,12,2019
12/24/19,306.4537861,306.5014389,305.9104045,306.2250061,20270000,24,1,52,12,2019
12/26/19,306.6252606,307.8645532,306.6157475,307.855011,30911200,26,3,52,12,2019
12/27/19,308.6176768,308.6748718,307.2258834,307.7787781,42528800,27,4,52,12,2019
12/30/19,307.8645834,308.0075709,305.5766674,306.0819092,49729100,30,0,1,12,2019
12/31/19,305.5576089,307.0828765,305.1953545,306.82547,57077300,31,1,1,12,2019
1/2/20,308.4270241,309.7139696,307.4641933,309.6948853,59151200,2,3,1,1,2020
1/3/20,306.1582121,308.5223786,306.1010171,307.349823,77709700,3,4,1,1,2020
1/6/20,305.5194867,308.6081619,305.3955545,308.5223694,55653900,6,0,2,1,2020
1/7/20,307.9313095,308.4270382,307.1877455,307.6548767,40496400,7,1,2,1,2020
1/8/20,307.8550499,310.5623863,307.5976725,309.2945251,68296000,8,2,2,1,2020
1/9/20,310.924652,311.4680335,310.3145332,311.3917542,48473300,9,3,2,1,2020
1/10/20,312.0018483,312.1638911,310.0094786,310.495636,53029300,10,4,2,1,2020
1/13/20,311.1439144,312.6405556,310.6958676,312.6310425,47086800,13,0,3,1,2020
1/14/20,312.1734437,313.2697199,311.5728672,312.1543884,62832800,14,1,3,1,2020
1/15/20,312.0590433,313.651019,311.9732508,312.8598022,72056600,15,2,3,1,2020
1/16/20,314.299267,315.4622803,314.0609449,315.4622803,54050300,16,3,3,1,2020
1/17/20,316.2058612,316.6634211,315.39556,316.4441833,95846000,17,4,3,1,2020
1/21/20,315.4432752,316.6634838,315.3670249,315.824585,77742400,21,1,4,1,2020
1/22/20,316.7206555,317.3975115,315.7006586,315.8627014,48914900,22,2,4,1,2020
1/23/20,315.1858638,316.6539366,314.0228504,316.2249451,51963000,23,3,4,1,2020
1/24/20,316.9112712,316.9970637,312.0685488,313.4126892,87578400,24,4,4,1,2020
1/27/20,307.9408387,309.9332085,307.5881265,308.3888855,84062500,27,0,5,1,2020
1/28/20,309.8760099,312.5356934,308.4842166,311.6205444,63834000,28,1,5,1,2020
1/29/20,313.040926,313.2792481,311.153404,311.3631287,53888900,29,2,5,1,2020
1/30/20,309.2087013,312.5928936,308.4270267,312.3736267,75491800,30,3,5,1,2020
1/31/20,311.7254203,311.8874922,305.7483104,306.7015991,113845600,31,4,5,1,2020
2/3/20,308.2459585,310.9246979,308.1220263,308.9799805,69083000,3,0,6,2,2020
2/4/20,312.7455232,314.5949062,312.4118663,313.68927,62573200,4,1,6,2,2020
2/5/20,316.7493001,317.531004,315.2240611,317.3117371,65951100,5,2,6,2,2020
2/6/20,318.3126878,318.5796076,317.2545221,318.379425,50359700,6,3,6,2,2020
2/7/20,317.27356,318.3888915,316.1105466,316.6825256,64139400,7,4,6,2,2020
2/10/20,315.7579234,319.1134901,315.7197837,319.0467529,42070000,10,0,7,2,2020
2/11/20,320.4575023,321.2773165,319.0466247,319.5995483,54864500,11,1,7,2,2020
2/12/20,321.096195,321.8778987,320.7148854,321.6586609,43992700,12,2,7,2,2020
2/13/20,320.1715326,322.3259744,319.8855577,321.3154907,54501900,13,3,7,2,2020
2/14/20,321.7445298,321.9542545,320.4957237,321.8303223,64582200,14,4,7,2,2020
2/18/20,320.7911908,321.8970092,319.5518981,321.0009155,57226200,18,1,8,2,2020
2/19/20,322.0113779,323.2410993,321.7158608,322.535675,48814700,19,2,8,2,2020
2/20/20,321.9637094,322.8216925,318.0933597,321.2106323,74163400,20,3,8,2,2020
2/21/20,319.7997758,320.1238904,317.0447573,317.9027405,113788200,21,4,8,2,2020
2/24/20,308.0457135,317.9789651,306.2344417,307.3593445,161088400,24,0,9,2,2020
2/25/20,308.8083216,309.4470087,297.1305359,298.0456848,218913200,25,1,9,2,2020
2/26/20,299.5043007,303.2507191,296.1868739,296.9494934,194773800,26,2,9,2,2020
2/27/20,291.1915423,297.0066089,283.612915,283.612915,284353500,27,3,9,2,2020
2/28/20,275.2144653,283.975191,272.2020694,282.4213257,384975800,28,4,9,2,2020
3/2/20,284.2802221,294.7187452,280.7053894,294.6520081,238703600,2,0,10,3,2020
3/3/20,295.0428558,299.1801253,283.6701285,286.2153931,300139100,3,1,10,3,2020
3/4/20,291.8207536,298.4747197,289.1610698,298.2459106,176613400,4,2,10,3,2020
3/5/20,290.7340017,294.06097,285.9961557,288.3316956,186366800,5,3,10,3,2020
3/6/20,279.4565746,284.8235946,276.6729879,283.5652466,228667200,6,4,10,3,2020
3/9/20,262.4403458,270.9150956,260.6767852,261.4203491,309417300,9,0,11,3,2020
3/10/20,271.3441102,275.0428459,260.72446,274.9475403,276444100,10,1,11,3,2020
3/11/20,267.5881571,268.7702258,258.2268549,261.544281,255316300,11,2,11,3,2020
3/12/20,244.0418936,254.2039541,236.1105251,236.5204468,392220700,12,3,11,3,2020
3/13/20,250.8007166,258.7988226,236.911308,256.7397156,329566100,13,4,11,3,2020
3/16/20,229.9141624,244.899862,226.2726072,228.6463013,297240000,16,0,12,3,2020
3/17/20,233.5938642,244.203987,225.9961664,240.991394,262070500,17,1,12,3,2020
3/18/20,225.2144737,236.7683291,217.3689112,228.7893066,327597100,18,2,12,3,2020
3/19/20,228.0743435,235.8245861,221.3727245,229.2754822,289322000,19,3,12,3,2020
3/20/20,232.560618,234.4208752,219.1073331,219.3950043,347158800,20,4,12,3,2020
3/23/20,218.8101192,220.2388625,209.28829,213.7855072,326025200,23,0,13,3,2020
3/24/20,224.7840079,234.0661127,224.1894981,233.1551514,235494500,24,1,13,3,2020
3/25/20,234.804478,245.8125968,229.8949431,236.6455536,299430300,25,2,13,3,2020
3/26/20,239.2633031,251.9974032,238.8126216,250.4631958,257632800,26,3,13,3,2020
3/27/20,242.8591624,250.089219,240.7304159,243.0029907,224341200,27,4,13,3,2020
3/30/20,245.1892359,251.6425896,243.1084374,250.8946533,171369500,30,0,14,3,2020
3/31/20,249.8495356,252.5056627,245.6879372,247.1550446,194881100,31,1,14,3,2020
4/1/20,237.7866236,247.0687287,233.8743327,236.0318451,189554600,1,2,14,4,2020
4/2/20,235.1113201,242.2934298,234.5359776,241.4783783,177660400,2,3,14,4,2020
4/3/20,240.4523576,242.9071396,235.140089,237.9880066,135561200,3,4,14,4,2020
4/6/20,247.2413347,256.0248112,237.9688274,253.9727631,188061200,6,0,15,4,2020
4/7/20,262.9384066,263.724707,254.0015337,254.2316589,201427200,7,1,15,4,2020
4/8/20,256.9453126,264.6548311,254.3467172,262.7658081,153774500,8,2,15,4,2020
4/9/20,266.1698653,269.6410872,264.1466123,266.7644043,189999200,9,3,15,4,2020
4/13/20,265.7479704,266.1027566,260.2534958,264.3287964,114839100,13,0,16,4,2020
4/14/20,269.4301732,273.1890231,264.1850194,272.1246643,134143400,14,1,16,4,2020
4/15/20,266.1603065,272.2684587,264.1370243,266.3424988,121775000,15,2,16,4,2020
4/16/20,267.6754049,268.5192368,264.4247677,267.6274719,131798300,16,3,16,4,2020
4/17/20,273.6492971,275.490358,270.7917811,274.8575134,146684800,17,4,16,4,2020
4/20/20,270.9931068,275.0013073,269.7849199,270.0150452,100109300,20,0,17,4,2020
4/21/20,265.35482,266.6109691,260.8384069,261.8164978,126385700,21,1,17,4,2020
4/22/20,266.908301,269.4493657,265.5274905,267.6274719,92951600,22,2,17,4,2020
4/23/20,268.9602598,272.268457,267.2917931,267.6082153,104709700,23,3,17,4,2020
4/24/20,269.1904343,272.0383518,267.0520893,271.3383484,85063200,24,4,17,4,2020
4/27/20,273.399921,276.420432,272.9204739,275.2505798,77896600,27,0,18,4,2020
4/28/20,279.0573928,279.4217773,273.6684118,273.9848633,105270000,28,1,18,4,2020
4/29/20,279.5464438,282.7587454,278.4724869,281.1573792,118745600,29,2,18,4,2020
4/30/20,279.7190943,281.2629296,276.7273483,278.5396729,122901700,30,3,18,4,2020
5/1/20,273.5820518,278.7121407,269.9478353,271.1656494,125180000,1,4,18,5,2020
5/4/20,269.2000087,272.2301186,267.6562027,271.9136963,80873200,4,0,19,5,2020
5/5/20,274.8575396,277.3602403,272.0479564,274.4260254,79569900,5,1,19,5,2020
5/6/20,276.1999838,276.6027031,272.1150838,272.5657654,73632600,6,2,19,5,2020
5/7/20,275.9218049,277.868359,275.3272952,275.8546753,75250400,7,3,19,5,2020
5/8/20,279.1245845,280.9081434,277.9451338,280.4190979,76452400,8,4,19,5,2020
5/11/20,278.4053777,281.9149345,277.9642945,280.476593,79514200,11,0,20,5,2020
5/12/20,281.7135842,282.1450691,274.7424034,274.886261,95870800,12,1,20,5,2020
5/13/20,274.3012879,275.3848431,267.4931328,270.0246277,144721100,13,2,20,5,2020
5/14/20,267.4835705,273.3903335,261.7685395,273.2561035,121977900,14,3,20,5,2020
5/15/20,270.7629877,274.5602011,269.7753277,274.5122681,111146300,15,4,20,5,2020
5/18/20,281.0039846,284.5519055,280.668395,282.8738403,119703800,18,0,21,5,2020
5/19/20,282.2505263,284.0340555,279.9491859,279.9683533,95189300,19,1,21,5,2020
5/20/20,283.6601286,285.6258503,283.4204051,284.7244873,85861700,20,2,21,5,2020
5/21/20,284.5902502,285.4340819,281.617672,282.7587585,78293900,21,3,21,5,2020
5/22/20,282.4615125,283.4779381,281.1669992,283.2957458,63958200,22,4,21,5,2020
5/26/20,289.518957,289.7682789,283.3149095,286.7861023,88951400,26,1,22,5,2020
5/27/20,289.7011173,291.0915256,284.6669226,291.0531616,104817400,27,2,22,5,2020
5/28/20,292.1270788,294.2270592,289.8161406,290.5161438,90405200,28,3,22,5,2020
5/29/20,290.0271713,292.4244071,287.1600866,291.81073,119090800,29,4,22,5,2020
6/1/20,291.1395142,293.6230472,290.6025356,292.9901733,55758300,1,0,23,6,2020
6/2/20,293.949061,295.4641305,292.5586817,295.4161682,74267200,2,1,23,6,2020
6/3/20,297.4873987,300.3449147,297.1997421,299.3476563,92567600,3,2,23,6,2020
6/4/20,298.3215862,300.1339105,296.375032,298.5613098,75794400,4,3,23,6,2020
6/5/20,304.1900648,308.0639769,304.1229352,306.2133179,150524700,5,4,23,6,2020
6/8/20,307.0571269,310.1160019,306.4913827,309.9146423,73641200,8,0,24,6,2020
6/9/20,307.1338511,309.9913668,306.2324881,307.6037292,77479200,9,1,24,6,2020
6/10/20,308.2078665,309.1379953,305.1393926,305.8873291,95000800,10,2,24,6,2020
6/11/20,298.6572451,299.3188846,287.6779216,288.2532349,209243600,11,3,24,6,2020
6/12/20,295.5695736,296.3750413,286.3258477,291.7052307,194678900,12,4,24,6,2020
6/15/20,285.7697122,295.6079785,284.5423284,294.4285278,135782700,15,0,25,6,2020
6/16/20,302.5120137,302.6654403,295.0230508,300.0955811,137627500,16,1,25,6,2020
6/17/20,301.1599685,301.4668218,298.0818965,298.8490295,83398900,17,2,25,6,2020
6/18/20,297.266818,299.4626648,296.7873709,298.9640503,80828700,18,3,25,6,2020
6/19/20,302.581543,302.7837887,295.2233378,297.2555237,135549600,19,4,25,6,2020
6/22/20,296.6295112,299.5766381,295.4352591,299.1625061,74649400,22,0,26,6,2020
6/23/20,301.9266205,302.8993751,300.1159613,300.5397339,68471200,23,1,26,6,2020
6/24/20,298.411289,299.0565884,290.9567948,292.8733826,132813500,24,2,26,6,2020
6/25/20,292.2761749,296.2923728,290.1669531,296.0130615,89468000,25,3,26,6,2020
6/26/20,294.8670341,295.088561,288.3756541,288.9823914,127961000,26,4,26,6,2020
6/29/20,290.2922196,293.374167,287.9036861,293.2297058,79773300,29,0,27,6,2020
6/30/20,292.7770361,298.7579956,292.6133231,296.9858398,113394800,30,1,27,6,2020
7/1/20,298.1512518,300.3856837,297.6696948,299.0661926,72396500,1,2,27,7,2020
7/2/20,302.6489435,304.0551111,300.019661,300.7131042,69344200,2,3,27,7,2020
7/6/20,304.7004056,305.9620828,303.9202855,305.3553162,61713800,6,0,28,7,2020
7/7/20,303.7468903,305.807939,301.8110218,302.2059021,82910000,7,1,28,7,2020
7/8/20,303.0052685,304.6329335,301.1657467,304.5173645,54638600,8,2,28,7,2020
7/9/20,305.1530967,305.4035158,299.2203097,302.783844,83354200,9,3,28,7,2020
7/10/20,302.7163535,306.1546775,301.2235386,305.8753662,57550400,10,4,28,7,2020
7/13/20,308.3216569,310.8064778,302.5429735,303.2267761,102997500,13,0,29,7,2020
7/14/20,301.743616,307.9653538,300.4915795,307.1563416,93657000,14,1,29,7,2020
7/15/20,310.5175824,311.124349,307.4933904,309.978241,87196500,15,2,29,7,2020
7/16/20,307.9942529,309.4292834,307.3200613,308.9573669,54622500,16,3,29,7,2020
7/17/20,310.0071596,310.6717107,307.9460814,309.8530579,62774900,17,4,29,7,2020
7/20/20,309.5737336,313.1372672,308.7936136,312.3571472,56308800,20,0,30,7,2020
7/21/20,314.4086152,314.8708912,311.9911894,313.0217285,57292200,21,1,30,7,2020
7/22/20,312.6461006,315.1309515,312.5305316,314.8034668,57792900,22,2,30,7,2020
7/23/20,314.4278419,315.159818,309.6219123,311.0473022,75738000,23,3,30,7,2020
7/24/20,309.1114619,310.1130793,307.4741563,309.0440369,73766600,24,4,30,7,2020
7/27/20,309.7663513,311.480693,308.938058,311.297699,48293000,27,0,31,7,2020
7/28/20,310.536868,311.7022572,309.0151607,309.3233643,57495000,28,1,31,7,2020
7/29/20,310.2383127,313.7151699,310.1997799,313.127655,48454200,29,2,31,7,2020
7/30/20,310.0263637,312.443789,307.8497462,312.010376,61861700,30,3,31,7,2020
7/31/20,313.8788262,314.58191,309.4773885,314.4759521,84986800,31,4,31,7,2020
8/3/20,316.2095972,317.4616337,315.6413635,316.662262,53077900,3,0,32,8,2020
8/4/20,315.7665742,317.885437,315.7665742,317.885437,41917900,4,1,32,8,2020
8/5/20,319.2433941,320.1294719,318.9640828,319.8597717,42697700,5,2,32,8,2020
8/6/20,319.2530731,322.1231343,318.9159773,321.9979248,43679400,6,3,32,8,2020
8/7/20,320.9866092,322.5275974,320.042747,322.2290344,57308300,7,4,32,8,2020
8/10/20,322.7009716,323.3847744,320.6784264,323.1921692,44282100,10,0,33,8,2020
8/11/20,324.4249827,325.0895337,319.7635141,320.524353,69601100,11,1,33,8,2020
8/12/20,323.0669666,325.8022068,323.0380743,324.9931946,53774400,12,2,33,8,2020
8/13/20,324.1937839,325.773305,323.4425562,324.4056702,41816100,13,3,33,8,2020
8/14/20,324.0012122,324.9739669,323.2403439,324.4153442,47260400,14,4,33,8,2020
8/17/20,325.4747235,325.8599632,324.4249329,325.4458313,35481000,17,0,34,8,2020
8/18/20,325.859974,326.59195,324.1937762,326.1489258,38733900,18,1,34,8,2020
8/19/20,326.5437998,327.0831413,324.2034397,324.7909546,68054200,19,2,34,8,2020
8/20/20,322.9899399,326.3030549,322.8551192,325.8022461,42207800,20,3,34,8,2020
8/21/20,325.4555217,327.1891153,325.0991448,326.9579773,55106600,21,4,34,8,2020
8/24/20,329.5005788,330.3481238,326.9290807,330.2710876,48588700,24,0,35,8,2020
8/25/20,330.8585546,331.5134651,329.6450215,331.4267883,38463400,25,1,35,8,2020
8/26/20,332.0431942,335.0288241,331.4749605,334.7495422,50790200,26,2,35,8,2020
8/27/20,335.6548892,336.9936025,333.7479128,335.4815063,58034100,27,3,35,8,2020
8/28/20,336.5505638,337.7833486,335.3081385,337.6484985,48588900,28,4,35,8,2020
8/31/20,337.4270008,338.3419415,336.1845755,336.425354,66099200,31,0,36,8,2020
9/1/20,337.2921376,339.6999226,336.3579159,339.5939941,54908700,1,1,36,9,2020
9/2/20,341.5876859,345.5171784,340.3934045,344.5059204,69540000,2,2,36,9,2020
9/3/20,342.7434109,343.2346085,329.9532568,332.6499939,148011100,3,3,36,9,2020
9/4/20,333.3626742,334.9999504,322.5180005,329.9339905,139156300,4,4,36,9,2020
9/8/20,324.2900883,330.0013763,320.6013748,320.9191895,114465300,8,1,37,9,2020
9/9/20,325.0991353,329.8280288,324.1938057,327.2565308,91462300,9,2,37,9,2020
9/10/20,329.2116137,329.8954163,320.5724805,321.5741272,90569500,10,3,37,9,2020
9/11/20,323.4329747,324.54055,318.7907578,321.7378845,84680200,11,4,37,9,2020
9/14/20,325.0413337,327.8247472,321.8919615,325.9755554,65605700,14,0,38,9,2020
9/15/20,328.5374382,329.4042349,325.985192,327.6224976,52920900,15,1,38,9,2020
9/16/20,328.9131059,330.405921,326.0333748,326.3223267,82096000,16,2,38,9,2020
9/17/20,321.2563107,325.2436168,320.7073286,323.4522095,91523300,17,3,38,9,2020
9/18/20,324.2924589,324.4084905,317.1368926,319.728363,105877900,18,4,38,9,2020
9/21/20,314.941912,316.324671,311.1030427,316.1699524,99450800,21,0,39,9,2020
9/22/20,317.7171459,319.9701717,315.0966376,319.3899841,63612100,22,1,39,9,2020
9/23/20,319.9701171,320.2602256,311.4607995,311.9829712,93112200,23,2,39,9,2020
9/24/20,310.609856,316.0055313,309.2367467,312.8145447,76681300,24,3,39,9,2020
9/25/20,311.9249714,318.6937571,311.0160473,317.8718567,71069400,25,4,39,9,2020
9/28/20,322.2135278,323.896045,321.1788635,323.1514893,64584600,28,0,40,9,2020
9/29/20,322.9387584,323.7123221,320.6663745,321.3916016,51304000,29,1,40,9,2020
9/30/20,322.0878067,327.1160589,321.8847514,323.8283691,104081100,30,2,40,9,2020
10/1/20,326.5359034,327.5512094,323.9444324,325.9073792,88698700,1,3,40,10,2020
10/2/20,320.7437502,325.8783552,320.2505864,322.8130493,89431100,2,4,40,10,2020
10/5/20,324.9597078,328.7308823,324.9113711,328.5375061,45713100,5,0,41,10,2020
10/6/20,328.6825529,330.867913,323.3352136,323.8670349,90128900,6,1,41,10,2020
10/7/20,326.9516425,330.3457141,326.9226346,329.5044556,56999600,7,2,41,10,2020
10/8/20,331.5254692,332.4924386,330.5681494,332.4247437,45242500,8,3,41,10,2020
10/9/20,334.1459119,335.8767952,333.498059,335.3933105,59528600,9,4,41,10,2020
10/12/20,338.042812,342.3264792,337.5303195,340.7890015,80388500,12,0,42,10,2020
10/13/20,340.6439501,340.8276766,337.5593156,338.5649719,73255500,13,1,42,10,2020
10/14/20,339.1645133,340.3055301,335.673768,336.4376526,57727900,14,2,42,10,2020
10/15/20,332.3570587,336.5246946,331.7962294,336.0218811,60357700,15,3,42,10,2020
10/16/20,337.4336395,339.1645231,335.6350906,335.8188171,89501900,16,4,42,10,2020
10/19/20,337.1338569,337.791389,329.7752344,330.7131958,68425600,19,0,43,10,2020
10/20/20,332.1153084,335.4223568,331.3224159,332.0379639,60051900,20,1,43,10,2020
10/21/20,331.9896124,334.2523469,331.0903379,331.4094543,63575000,21,2,43,10,2020
10/22/20,331.631771,333.8364598,329.3980744,333.2272644,55399300,22,3,43,10,2020
10/23/20,334.5037126,334.5617284,331.7962101,334.3586731,49143900,23,4,43,10,2020
10/26/20,330.8292044,331.6511342,324.5342249,328.179718,91473000,26,0,44,10,2020
10/27/20,328.5375421,328.8856369,326.8259873,327.0484009,65994100,27,1,44,10,2020
10/28/20,321.1304933,327.0773483,315.3576857,315.8701782,127094300,28,2,44,10,2020
10/29/20,316.1119331,322.3875543,314.3520419,319.0805359,90597700,29,3,44,10,2020
10/30/20,317.4366981,318.8001285,311.9443193,315.7541809,120287300,30,4,44,10,2020
